37.5591357,-122.007382,FMT,","
36.7384626,-119.7827285,FNO,","
42.2765968,-71.4178303,FRA,","
43.8551267,-70.1022496,FRE,","
43.8523594,-73.3881202,FTC,","
26.1197235,-80.1697006,FTL,","
36.5235701,-88.887283,FTN,","
32.750908,-97.3253916,FTW,","
33.8689101,-117.9228766,FUL,","
37.4064495,-121.9669427,GAC,","
35.2692415,-81.1624108,GAS,","
40.9446655,-90.3639127,GBB,","
37.965114,-100.8726264,GCK,","
36.0568256,-112.1366207,GCN,","
34.1246317,-118.2600713,GDL,","
42.5858644,-72.600656,GFD,","
47.9174399,-97.1108348,GFK,","
48.1949707,-106.6357033,GGW,","
39.0646037,-108.5705833,GJT,","
33.6249511,-97.1406912,GLE,","
40.7617,-87.9956,GLM,","
42.0747612,-87.805821,GLN,","
35.5292522,-108.7401194,GLP,","
43.1959479,-79.5580391,GMS,","
40.3045368,-79.5470014,GNB,","
34.2887696,-83.8195821,GNS,","
48.488626,-113.2569543,GPK,","
40.0841356,-105.935498,GRA,","
38.9924432,-110.1651437,GRI,","
36.0692113,-79.7880786,GRO,","
42.9556801,-85.6723122,GRR,","
34.8585515,-82.4135657,GRV,","
39.5480187,-107.323191,GSC,","
34.4376026,-119.8429508,GTA,","
34.9629155,-120.5734858,GUA,","
35.1211896,-120.6293751,GVB,","
33.5171152,-90.1763225,GWD,","
34.8836323,-79.6990522,HAM,","
40.2622118,-76.8776627,HAR,","
40.5841321,-98.38763,HAS,","
48.5546259,-109.6783908,HAV,","
37.6659579,-122.0993518,HAY,","
31.8631484,-90.3943616,HAZ,","
31.3276725,-89.2858805,HBG,","
38.7073149,-91.4324647,HEM,","
39.6839805,-110.8537552,HER,","
41.7691586,-72.6811698,HFD,","
39.3232101,-77.7297743,HFY,","
40.483665,-78.01178,HGD,","
42.77268,-71.0858893,HHL,","
37.6747772,-80.8922735,HIN,","
40.4361094,-99.371292,HLD,","
42.2041539,-72.602311,HLK,","
30.5072065,-90.4621964,HMD,","
41.6911269,-87.5066324,HMI,","
41.5627893,-87.6680631,HMW,","
36.325931,-119.6519535,HNF,","
26.0113617,-80.1677251,HOL,","
42.7910624,-86.0964176,HOM,","
33.6689789,-93.5923037,HOP,","
29.7674,-95.3675056,HOS,","
35.9572874,-80.00611,HPT,","
42.2540423,-73.7977469,HUD,","
38.4159306,-82.4396658,HUN,","
38.0559773,-97.9302107,HUT,","
39.0868362,-94.4296642,IDP,","
39.7618099,-86.160514,IND,","
33.6567497,-117.7325524,IRV,","
32.3009964,-90.1910278,JAN,","
30.3654819,-81.7239576,JAX,","
38.5787935,-92.1700349,JEF,","
41.5245315,-88.0788927,JOL,","
31.6059006,-81.881888,JSP,","
40.3297964,-78.9218407,JST,","
42.2479606,-84.3997425,JXN,","
42.295004,-85.5839211,KAL,","
35.495981,-80.6246698,KAN,","
39.0845636,-94.5858465,KCY,","
41.2459817,-89.9275679,KEE,","
46.1421993,-122.9132654,KEL,","
42.2254674,-121.7718313,KFS,","
41.4839444,-71.5597505,KIN,","
28.2937183,-81.4042227,KIS,","
41.1191392,-87.865755,KKI,","
35.1883114,-114.0527949,KNG,","
33.6636228,-79.8291053,KTR,","
38.5809396,-90.4068049,KWD,","
40.3181558,-79.3852548,LAB,","
